NAIENC_ID,CAL_DT,AMT
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
1N430206R5715021K,1/22/2013,13.24
5RJ85769YY931724A,1/22/2013,3.49
8D390692AY5227037,1/22/2013,2.49
5EH698111B971833W,1/22/2013,126.00
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.81
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
45T53162S7163620U,1/22/2013,1.39
14606716CP323321U,1/22/2013,2.65
79A66137M78791358,1/22/2013,4.90
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,2.15
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,4.58
4W225353HY3352109,1/22/2013,113.69
19T267528B109794C,1/22/2013,8.77
4JF62048AM153094G,1/22/2013,41.00
14606716CP323321U,1/22/2013,2.15
86632328VW080314N,1/22/2013,25.00
97X831541C1500743,1/22/2013,79.86
14606716CP323321U,1/22/2013,1.81
14606716CP323321U,1/22/2013,1.64
8D390692AY5227037,1/22/2013,-2.00
14606716CP323321U,1/22/2013,5.99
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.98
14606716CP323321U,1/22/2013,2.31
14606716CP323321U,1/22/2013,2.31
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,2.15
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,10.25
14606716CP323321U,1/22/2013,4.56
1N430206R5715021K,1/22/2013,18.43
14606716CP323321U,1/22/2013,6.60
14606716CP323321U,1/22/2013,10.25
14606716CP323321U,1/22/2013,6.23
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,5.34
8PE03689VN1623229,1/22/2013,5.56
4XH71242K2770181S,1/22/2013,-64.00
85X77378VT706022E,1/22/2013,8.67
82J10928HM486701F,1/22/2013,16.67
14606716CP323321U,1/22/2013,1.64
7WW32524C08167647,1/22/2013,5.00
14606716CP323321U,1/22/2013,2.65
4XH71242K2770181S,1/22/2013,134.98
5KG09892CM626281P,1/22/2013,7.95
14606716CP323321U,1/22/2013,10.25
5HA03182E0092934Y,1/22/2013,13.98
28T98334XC4843642,1/22/2013,9.99
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.81
14606716CP323321U,1/22/2013,1.64
1N430206R5715021K,1/22/2013,12.50
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,4.56
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,4.06
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,2.15
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,10.25
14606716CP323321U,1/22/2013,3.28
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,2.99
8D390692AY5227037,1/22/2013,6.25
5WD62471XE1788135,1/22/2013,4.99
45T53162S7163620U,1/22/2013,0.99
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,2.31
4T79804625927760L,1/22/2013,4.99
14606716CP323321U,1/22/2013,1.64
14606716CP323321U,1/22/2013,1.98
7WW32524C08167647,1/22/2013,0.25
14606716CP323321U,1/22/2013,6.85
8D390692AY5227037,1/23/2013,4.81
8D390692AY5227037,1/23/2013,1.42
8CM87301X3106561N,1/23/2013,6.54
14606716CP323321U,1/23/2013,1.64
14606716CP323321U,1/23/2013,1.98
84S34805FD6886939,1/23/2013,29.97
14606716CP323321U,1/23/2013,2.48
82J10928HM486701F,1/23/2013,165.85
5RJ85769YY931724A,1/23/2013,2.22
77X267679E876215E,1/23/2013,7.99
8D390692AY5227037,1/23/2013,3.94
4XH71242K2770181S,1/23/2013,-6.40
3JD19633PG9661629,1/23/2013,68.08
4V026950F4618561P,1/23/2013,2.00
8D390692AY5227037,1/23/2013,2.69
8D390692AY5227037,1/23/2013,1.04
8PE03689VN1623229,1/23/2013,8.30
6H940139G2385772D,1/23/2013,5.00
52K4344354669340Y,1/23/2013,6000.00
8CM87301X3106561N,1/23/2013,7.95
8CM87301X3106561N,1/23/2013,3.79
14606716CP323321U,1/23/2013,1.64
8CM87301X3106561N,1/23/2013,4.13
14606716CP323321U,1/23/2013,1.64
79A66137M78791358,1/23/2013,35.00
18H14808578052110,1/23/2013,9.99
7AV36280CC6866125,1/23/2013,-13.99
8D390692AY5227037,1/24/2013,1.99
7B1125648G772091L,1/24/2013,0.00
14606716CP323321U,1/24/2013,1.64
79A66137M78791358,1/24/2013,48.99
14606716CP323321U,1/24/2013,10.25
2U72323570376591S,1/24/2013,25.34
8CM87301X3106561N,1/24/2013,-2.44
1N430206R5715021K,1/24/2013,9.28
14606716CP323321U,1/24/2013,1.64
0KT58211YN698840L,1/24/2013,19.98
49G9524522403764C,1/24/2013,44.95
8D390692AY5227037,1/24/2013,3.75
7B1125648G772091L,1/24/2013,0.00
9FU295748U216343T,1/24/2013,49.99
6JX48418PE437250T,1/24/2013,24.00
14606716CP323321U,1/24/2013,1.64
08M52538M7877815J,1/24/2013,40.00
8B281709BY778561K,1/24/2013,242.89
63C592610Y719872T,1/24/2013,23.87
1N430206R5715021K,1/24/2013,6.90
1N430206R5715021K,1/24/2013,16.88
95023106SV627180W,1/24/2013,72.50
14606716CP323321U,1/24/2013,1.64
6U82050517400890A,1/24/2013,0.00
14606716CP323321U,1/24/2013,1.64
1N430206R5715021K,1/24/2013,23.76
8D390692AY5227037,1/24/2013,3.94
14606716CP323321U,1/24/2013,1.64
8JK81705LB066220L,1/24/2013,65.00
14606716CP323321U,1/24/2013,1.64
86X793840B304944A,1/25/2013,19.00
0C925098J58823704,1/25/2013,46.76
8D390692AY5227037,1/25/2013,1.86
8D390692AY5227037,1/25/2013,3.49
1X926819ND8743731,1/25/2013,9.59
01X69407P15584617,1/25/2013,45.79
5WD62471XE1788135,1/25/2013,10.85
4TJ180068B632072T,1/25/2013,16.00
8D390692AY5227037,1/25/2013,2.98
7K136005HR038203H,1/25/2013,170.87
8D390692AY5227037,1/25/2013,4.50
55U67183SF696015S,1/25/2013,9.95
35F96064KK447344A,1/25/2013,27.87
8D390692AY5227037,1/25/2013,-2.44
2B8376515U811605F,1/25/2013,245.00
8D390692AY5227037,1/25/2013,2.84
7RV95255FA333340D,1/25/2013,43.99
14606716CP323321U,1/25/2013,1.64
90581520HV992312U,1/25/2013,6.99
8D390692AY5227037,1/25/2013,3.00
7U544333H2515515X,1/25/2013,0.00
69Y05771M8950401S,1/25/2013,9.92
03Y37617KL213243N,1/25/2013,5.98
14606716CP323321U,1/25/2013,4.90
69Y05771M8950401S,1/25/2013,44.99
8D390692AY5227037,1/25/2013,2.99
14606716CP323321U,1/25/2013,1.64
14606716CP323321U,1/25/2013,1.64
8D390692AY5227037,1/25/2013,3.94
8D390692AY5227037,1/25/2013,2.99
2A5846723L868464J,1/26/2013,7.00
4V026950F4618561P,1/26/2013,15.00
2VS0640586824494A,1/26/2013,330.50
8Y932638516390800,1/26/2013,17.96
79A66137M78791358,1/26/2013,24.94
4T79804625927760L,1/26/2013,34.99
9C735227U6268171E,1/26/2013,35.33
3F1740710H221462B,1/26/2013,8.20
4A92095437884882L,1/26/2013,23.90
79A66137M78791358,1/26/2013,1.64
8B281709BY778561K,1/26/2013,-0.01
5LL06011EP2680458,1/26/2013,32.99
7U544333H2515515X,1/26/2013,20.00
4T79804625927760L,1/26/2013,3.04
5WD62471XE1788135,1/26/2013,6.85
8PE03689VN1623229,1/26/2013,10.17
3F1740710H221462B,1/26/2013,3.49
6Y345628RK8061231,1/27/2013,373.50
4DX85246PL505170N,1/27/2013,0.00
3F1740710H221462B,1/27/2013,3.00
5UG32414H72045607,1/27/2013,55.85
6U82050517400890A,1/27/2013,40.13
14606716CP323321U,1/27/2013,65.42
85F93815PY457421P,1/27/2013,8.39
8AD16387UU751133E,1/27/2013,138.98
58M7873003360605K,1/27/2013,11.00
88409453H5653800D,1/27/2013,20.98
14606716CP323321U,1/27/2013,483.00
2A5846723L868464J,1/27/2013,21.59
8D390692AY5227037,1/27/2013,-3.25
8Y1158626X236833T,1/27/2013,120.14
68172974KX422554S,1/27/2013,0.00
8AS30909HU955115N,1/27/2013,18.95
79A66137M78791358,1/27/2013,4.99
01X69407P15584617,1/27/2013,23.60
63L29848N3604424V,1/27/2013,1.16
28C992395B495933H,1/27/2013,14.17
0BV26714K37089903,1/27/2013,25.00
14606716CP323321U,1/28/2013,2.21
14606716CP323321U,1/28/2013,17.00
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
35F96064KK447344A,1/28/2013,52.76
14606716CP323321U,1/28/2013,2.04
8D390692AY5227037,1/28/2013,3.49
6MP31479N9757344R,1/28/2013,32.00
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
8D390692AY5227037,1/28/2013,2.29
7K143179W82270056,1/28/2013,2.76
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,-2.31
14606716CP323321U,1/28/2013,20.28
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,784.00
14606716CP323321U,1/28/2013,2.21
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,2.39
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,2.21
14606716CP323321U,1/28/2013,1.69
2JK18606BW6225944,1/28/2013,5.68
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,2.39
14606716CP323321U,1/28/2013,2.73
14606716CP323321U,1/28/2013,7.15
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
8B281709BY778561K,1/28/2013,1875.00
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,2.04
14606716CP323321U,1/28/2013,10.65
14606716CP323321U,1/28/2013,1.69
8D390692AY5227037,1/28/2013,-56.44
9C735227U6268171E,1/28/2013,8.90
3CS840337Y693531S,1/28/2013,37.00
5WD62471XE1788135,1/28/2013,1.69
1N996970VE5282724,1/28/2013,5.00
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
69N84204CS014890M,1/28/2013,162.50
4DX85246PL505170N,1/28/2013,23.90
14606716CP323321U,1/28/2013,1.69
14606716CP323321U,1/28/2013,1.69
9C735227U6268171E,1/28/2013,20.00
14606716CP323321U,1/28/2013,1.69
49G9524522403764C,1/29/2013,39.99
5HA03182E0092934Y,1/29/2013,18.49
9C735227U6268171E,1/29/2013,22.00
5EH698111B971833W,1/29/2013,99.00
2ER1938067978634X,1/29/2013,50.00
1X926819ND8743731,1/29/2013,40.98
70F78056AH444600N,1/29/2013,-38.33
8CM87301X3106561N,1/29/2013,20.49
5EH698111B971833W,1/29/2013,8.37
26C77815R2310161N,1/29/2013,-1.60
5EH698111B971833W,1/29/2013,33.48
45T53162S7163620U,1/29/2013,3.39
8KP5742146441022G,1/29/2013,203.00
5FX58293S3396982Y,1/29/2013,53.89
6W892101M28845746,1/29/2013,35.00
1N430206R5715021K,1/29/2013,18.00
14606716CP323321U,1/29/2013,1.69
5EH698111B971833W,1/29/2013,16.74
14606716CP323321U,1/29/2013,1.69
1N430206R5715021K,1/29/2013,4.99
6W892101M28845746,1/29/2013,38.00
00R35386UJ382844R,1/29/2013,988.00
5FX58293S3396982Y,1/30/2013,7.95
5FX58293S3396982Y,1/30/2013,4.03
85F93815PY457421P,1/30/2013,0.00
14606716CP323321U,1/30/2013,1.69
5WD62471XE1788135,1/30/2013,1.69
79A66137M78791358,1/30/2013,2.21
6Y345628RK8061231,1/30/2013,138.13
5FX58293S3396982Y,1/30/2013,7.99
6HF76205H0412745V,1/30/2013,11.55
85F93815PY457421P,1/30/2013,8.19
4SU6513529270001T,1/30/2013,23.00
5FX58293S3396982Y,1/30/2013,3.94
5FX58293S3396982Y,1/30/2013,9.95
39807701GU3289113,1/30/2013,0.99
7K143179W82270056,1/30/2013,10.00
4W225353HY3352109,1/30/2013,43.71
3F1740710H221462B,1/30/2013,2.55
6U82050517400890A,1/30/2013,40.00
14606716CP323321U,1/30/2013,1.69
79A66137M78791358,1/30/2013,5.25
5FX58293S3396982Y,1/30/2013,0.00
8CM87301X3106561N,1/30/2013,17.79
7B1125648G772091L,1/30/2013,21.50
4TJ180068B632072T,1/30/2013,2.58
4T79804625927760L,1/30/2013,15.00
01X69407P15584617,1/30/2013,23.27
14606716CP323321U,1/30/2013,1.69
1N430206R5715021K,1/30/2013,15.00
4CN12501490471039,1/30/2013,88.00
8B538751HG774190H,1/30/2013,0.00
4TJ180068B632072T,1/30/2013,36.35
97X831541C1500743,1/30/2013,77.70
5PV15924TB447084R,1/30/2013,3.75
14606716CP323321U,1/30/2013,315.00
4TJ180068B632072T,1/31/2013,0.99
4TJ180068B632072T,1/31/2013,3.39
14606716CP323321U,1/31/2013,2.04
14606716CP323321U,1/31/2013,1.69
97X831541C1500743,1/31/2013,5.05
56M0802124289451D,1/31/2013,96.90
4RW94591PW4439455,1/31/2013,210.40
4TJ180068B632072T,1/31/2013,1.49
2VS0640586824494A,1/31/2013,491.00
2CH6232750997662W,1/31/2013,2.99
82J10928HM486701F,1/31/2013,100.48
9C735227U6268171E,1/31/2013,14.99
1FL8433096046852K,1/31/2013,15.00
14606716CP323321U,1/31/2013,1.69
4RW94591PW4439455,1/31/2013,206.00
1PL081191V1357510,1/31/2013,44.07
94H91018AM496035G,1/31/2013,0.00
4TJ180068B632072T,1/31/2013,2.88
4TJ180068B632072T,1/31/2013,3.99
14606716CP323321U,1/31/2013,1.69
4TJ180068B632072T,1/31/2013,7.48
59B5843761597360E,1/31/2013,124.98
6ES39096N25916238,1/31/2013,83.80
4TJ180068B632072T,1/31/2013,0.99
14606716CP323321U,1/31/2013,1.69
4TJ180068B632072T,1/31/2013,2.99
14606716CP323321U,1/31/2013,1.69
4TJ180068B632072T,1/31/2013,22.50
4TJ180068B632072T,1/31/2013,2.89
4TJ180068B632072T,1/31/2013,5.96
14606716CP323321U,1/31/2013,2.21
62X00625YB185134D,1/31/2013,38.99
4RW94591PW4439455,1/31/2013,310.20
4TJ180068B632072T,1/31/2013,1.98
14606716CP323321U,1/31/2013,1.69
3T952552LF9572543,1/31/2013,35.00
9C735227U6268171E,1/31/2013,30.00
8AD16387UU751133E,1/31/2013,105.12
4TJ180068B632072T,1/31/2013,2.79
8PE03689VN1623229,1/31/2013,2.55
4TJ180068B632072T,1/31/2013,0.99
6KR488633V5888109,1/31/2013,44.99
1FL8433096046852K,1/31/2013,15.00
14606716CP323321U,1/31/2013,10.65
5EK42491G77199947,1/31/2013,0.00
14606716CP323321U,1/31/2013,1.69
16S222434V185661A,1/31/2013,551.25
6ES39096N25916238,2/1/2013,-83.80
6R65157402144154X,2/1/2013,42.98
79A66137M78791358,2/1/2013,30.00
1N430206R5715021K,2/1/2013,27.95
1S208701XP714730R,2/1/2013,77.20
14606716CP323321U,2/1/2013,1.69
5KG09892CM626281P,2/1/2013,54.06
6W892101M28845746,2/1/2013,35.64
90581520HV992312U,2/1/2013,6.99
5FH125676B065620V,2/1/2013,15.00
14606716CP323321U,2/1/2013,10.65
14606716CP323321U,2/1/2013,1.69
5EK42491G77199947,2/1/2013,479.25
5B101961B6565480L,2/1/2013,62.48
79A66137M78791358,2/1/2013,16.84
14606716CP323321U,2/1/2013,2.39
94H91018AM496035G,2/1/2013,0.00
6R65157402144154X,2/1/2013,35.00
86X793840B304944A,2/1/2013,1.50
3F1740710H221462B,2/1/2013,147.17
6CG79401TJ137921M,2/1/2013,19.00
6W892101M28845746,2/1/2013,7.61
4XW46492T2402612X,2/1/2013,12.50
14606716CP323321U,2/1/2013,1.69
5HA03182E0092934Y,2/1/2013,73.00
14606716CP323321U,2/1/2013,1.69
14606716CP323321U,2/1/2013,4.95
8EE03485WJ516561N,2/1/2013,100.00
14606716CP323321U,2/1/2013,56.50
4TJ180068B632072T,2/1/2013,0.99
570257524V929103F,2/1/2013,132.68
14606716CP323321U,2/1/2013,71.50
8D390692AY5227037,2/1/2013,-3.70
79A66137M78791358,2/1/2013,29.99
14606716CP323321U,2/1/2013,1.69
14606716CP323321U,2/1/2013,1.69
14606716CP323321U,2/1/2013,10000.00
6ES39096N25916238,2/1/2013,238.82
3YT093660G961113H,2/1/2013,20.49
7EV78719AV236454V,2/2/2013,12.72
85F93815PY457421P,2/2/2013,38.55
7EV78719AV236454V,2/2/2013,11.48
7EV78719AV236454V,2/2/2013,5.64
3F1740710H221462B,2/2/2013,23.95
6W892101M28845746,2/2/2013,157.50
2S242110PN449993U,2/2/2013,33.74
7EV78719AV236454V,2/2/2013,9.97
3F1740710H221462B,2/2/2013,18.00
7EV78719AV236454V,2/2/2013,10.64
4T79804625927760L,2/2/2013,21.25
1M362488JL3561712,2/2/2013,4.95
142822935T286933S,2/2/2013,23.99
5WD62471XE1788135,2/2/2013,2.39
1N996970VE5282724,2/2/2013,7.95
5WD62471XE1788135,2/2/2013,1.69
142822935T286933S,2/2/2013,24.99
8PE03689VN1623229,2/2/2013,2.21
9T541723P7104484M,2/2/2013,2.70
8PE03689VN1623229,2/2/2013,42.75
5WD62471XE1788135,2/3/2013,4.76
4C5714592M3530512,2/3/2013,23.96
85F93815PY457421P,2/3/2013,32.99
7MW311550E849722M,2/3/2013,27.22
7MW311550E849722M,2/3/2013,35.01
8PE03689VN1623229,2/3/2013,15.81
0JC724646A208651C,2/3/2013,15.95
5R75502903423134U,2/3/2013,11.96
8CM87301X3106561N,2/3/2013,5.82
14606716CP323321U,2/3/2013,1.94
7MW311550E849722M,2/3/2013,52.06
3F1740710H221462B,2/3/2013,5.98
5WD62471XE1788135,2/3/2013,5.15
79A66137M78791358,2/3/2013,1.86
7MW311550E849722M,2/3/2013,77.47
04H39876L4921550C,2/3/2013,41.88
5WD62471XE1788135,2/3/2013,3.23
2VC6860469546314F,2/3/2013,2.51
85F93815PY457421P,2/3/2013,5.75
7MW311550E849722M,2/3/2013,14.27
7MW311550E849722M,2/3/2013,35.69
14606716CP323321U,2/3/2013,95.50
7MW311550E849722M,2/3/2013,14.61
1N430206R5715021K,2/3/2013,25.38
85F93815PY457421P,2/3/2013,11.10
7MW311550E849722M,2/3/2013,25.34
4CN12501490471039,2/3/2013,2.53
8D390692AY5227037,2/3/2013,1.04
56Y09114P9042061B,2/3/2013,44.99
7MW311550E849722M,2/3/2013,26.99
7DL01632869852602,2/3/2013,10.98
1FL8433096046852K,2/3/2013,13.22
14606716CP323321U,2/4/2013,1.69
5WD62471XE1788135,2/4/2013,2.73
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,1.69
54H05037JL904273S,2/4/2013,29.00
6TY17078K0215145Y,2/4/2013,21.85
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,1.69
86X793840B304944A,2/4/2013,750.00
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,4.95
6U82050517400890A,2/4/2013,124.00
4C156915L21137300,2/4/2013,2.06
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,2.39
8D390692AY5227037,2/4/2013,-2.69
4JF62048AM153094G,2/4/2013,56.62
6ES39096N25916238,2/4/2013,62.59
44R46206F5165170A,2/4/2013,94.69
5JA3855678567045T,2/4/2013,7.60
1N996970VE5282724,2/4/2013,4.99
14606716CP323321U,2/4/2013,1.69
1N430206R5715021K,2/4/2013,8.35
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,1.69
5FX58293S3396982Y,2/4/2013,59.99
14606716CP323321U,2/4/2013,2.04
9.63E+16,2/4/2013,240.00
35F96064KK447344A,2/4/2013,47.22
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,3.38
6HN620196N3906833,2/4/2013,161.89
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,402.83
14606716CP323321U,2/4/2013,1.69
85F93815PY457421P,2/4/2013,16.38
14606716CP323321U,2/4/2013,1.69
4C5714592M3530512,2/4/2013,2.90
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,3.38
9PM072763G753594A,2/4/2013,39.95
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,1.69
28F52201GJ280515T,2/4/2013,-100.00
14606716CP323321U,2/4/2013,1.69
14606716CP323321U,2/4/2013,1.86
2MT70689VA5389330,2/4/2013,201.00
8Y1158626X236833T,2/4/2013,-120.14
14606716CP323321U,2/4/2013,1.69
4RW94591PW4439455,2/4/2013,32.59
14V05888DU9498842,2/5/2013,219.90
6U82050517400890A,2/5/2013,20.00
8V786230AE8664832,2/5/2013,52.95
6Y345628RK8061231,2/5/2013,10.95
5PH06036LU182760T,2/5/2013,14.99
3RW28551JB375291M,2/5/2013,25.00
1N430206R5715021K,2/5/2013,17.98
6ES39096N25916238,2/5/2013,39.75
4EL546468B780812K,2/5/2013,3.50
2KR203693G994133W,2/5/2013,12.99
5EK42491G77199947,2/5/2013,515.00
7P1639224G5961143,2/5/2013,31.47
3F1740710H221462B,2/5/2013,12.99
73L4196222856035E,2/5/2013,25.95
0R520202C24805743,2/5/2013,918.00
79R52099T8655263A,2/5/2013,275.00
6XA082316L192251V,2/5/2013,65.00
7EV78719AV236454V,2/5/2013,23.64
1GU40307RA039453F,2/5/2013,-87.66
8D390692AY5227037,2/5/2013,2.99
7MW311550E849722M,2/5/2013,-35.01
79A66137M78791358,2/5/2013,5.25
85F93815PY457421P,2/5/2013,66.09
86X793840B304944A,2/5/2013,1098.20
4C5714592M3530512,2/5/2013,24.99
8D390692AY5227037,2/5/2013,5.93
56Y09114P9042061B,2/5/2013,34.99
79A66137M78791358,2/5/2013,66.60
14606716CP323321U,2/6/2013,1.69
1WB61306Y9243672B,2/6/2013,9.99
14606716CP323321U,2/6/2013,10.99
64429028V2069494N,2/6/2013,80.00
14606716CP323321U,2/6/2013,3.38
14606716CP323321U,2/6/2013,2.04
14606716CP323321U,2/6/2013,1.69
1N430206R5715021K,2/6/2013,21.40
14606716CP323321U,2/6/2013,2.04
4T79804625927760L,2/6/2013,5.45
14606716CP323321U,2/6/2013,1.69
14606716CP323321U,2/6/2013,1.69
6W892101M28845746,2/6/2013,66.00
8RR82076KE355513C,2/6/2013,24.50
1YY19159CL020712V,2/6/2013,20.27
14606716CP323321U,2/6/2013,1.69
2NT06249TL802190A,2/6/2013,152.11
1N430206R5715021K,2/6/2013,15.95
12E35241JM7873606,2/6/2013,1500.00
18H14808578052110,2/6/2013,6.95
14606716CP323321U,2/6/2013,1.69
14606716CP323321U,2/6/2013,3.38
14606716CP323321U,2/6/2013,1.69
10B337262A3340244,2/6/2013,64.45
14606716CP323321U,2/6/2013,1.69
14606716CP323321U,2/6/2013,1.69
4RW94591PW4439455,2/6/2013,800.00
14606716CP323321U,2/6/2013,2.39
1VB23069WU522860E,2/6/2013,60.64
14606716CP323321U,2/6/2013,-10.25
14606716CP323321U,2/6/2013,1.69
14606716CP323321U,2/6/2013,10.65
14606716CP323321U,2/6/2013,2.39
7G089259ER423640J,2/6/2013,18.95
9C735227U6268171E,2/6/2013,42.44
44E00927NX7357830,2/6/2013,14.98
14606716CP323321U,2/7/2013,1.69
14606716CP323321U,2/7/2013,2.39
6Y345628RK8061231,2/7/2013,41.20
4N176888CR290661J,2/7/2013,10.00
7HW44850BK0800452,2/7/2013,255.00
14606716CP323321U,2/7/2013,1.69
88P10505D9198372L,2/7/2013,53.33
14606716CP323321U,2/7/2013,1.69
14606716CP323321U,2/7/2013,2.90
5FH125676B065620V,2/7/2013,10.00
3F1740710H221462B,2/7/2013,5.74
14606716CP323321U,2/7/2013,1.69
9GK89458CK799135L,2/7/2013,46.00
14606716CP323321U,2/7/2013,1.69
10B337262A3340244,2/7/2013,28.52
5FX58293S3396982Y,2/7/2013,57.00
3F1740710H221462B,2/7/2013,5.00
1N430206R5715021K,2/7/2013,14.95
1BL51002XB9395155,2/7/2013,10.93
0NF519584H895074V,2/7/2013,2.50
6HF76205H0412745V,2/7/2013,10.96
3WT549827V644814K,2/7/2013,0.99
5HA03182E0092934Y,2/7/2013,88.75
14606716CP323321U,2/7/2013,1.69
7K136005HR038203H,2/7/2013,355.00
5R75502903423134U,2/7/2013,5.71
5HA03182E0092934Y,2/7/2013,38.00
9GK89458CK799135L,2/7/2013,65.03
9C735227U6268171E,2/7/2013,14.93
1BL51002XB9395155,2/7/2013,10.00
6HF76205H0412745V,2/7/2013,42.79
14606716CP323321U,2/8/2013,2.55
14606716CP323321U,2/8/2013,2.04
14606716CP323321U,2/8/2013,1.86
14606716CP323321U,2/8/2013,3.23
4RW94591PW4439455,2/8/2013,-15.99
12E35241JM7873606,2/8/2013,464.54
5EK42491G77199947,2/8/2013,9.99
1N996970VE5282724,2/8/2013,5.00
14V05888DU9498842,2/8/2013,27.00
5X437167V08952931,2/8/2013,32.50
4JF62048AM153094G,2/8/2013,29.00
7A392586BB148231F,2/8/2013,19.99
14606716CP323321U,2/8/2013,1.69
1N996970VE5282724,2/8/2013,10.00
3F1740710H221462B,2/8/2013,13.45
0VR50269WD0468943,2/8/2013,65.00
3HC75738FW376940E,2/8/2013,75.05
14606716CP323321U,2/8/2013,1.69
1N996970VE5282724,2/8/2013,35.00
94H91018AM496035G,2/8/2013,0.00
3F1740710H221462B,2/8/2013,3.49
4TJ180068B632072T,2/8/2013,6.50
14606716CP323321U,2/8/2013,1.69
14606716CP323321U,2/8/2013,1.86
0RJ645045C903244R,2/8/2013,69.00
2WP791260D919931P,2/8/2013,36.95
9C735227U6268171E,2/8/2013,35.00
14606716CP323321U,2/8/2013,1.69
2VC6860469546314F,2/8/2013,4.98
10B337262A3340244,2/8/2013,35.57
79A66137M78791358,2/8/2013,1.86
5WD62471XE1788135,2/8/2013,5.15
82T01290X6156901H,2/8/2013,5.40
867602121E720312S,2/8/2013,93.94
9T541723P7104484M,2/8/2013,7.99
4V026950F4618561P,2/8/2013,15.00
19T267528B109794C,2/8/2013,6.99
14606716CP323321U,2/8/2013,1.69
14606716CP323321U,2/8/2013,2.21
2JB92738XC467415W,2/8/2013,7.98
6F647698U26585210,2/8/2013,-14.99
83P04362K3538825S,2/9/2013,53.67
16617644GM7630442,2/9/2013,5.00
16617644GM7630442,2/9/2013,18.00
2L897570LA385690B,2/9/2013,3.00
84W75724E29842308,2/9/2013,1.52
5HA03182E0092934Y,2/9/2013,7.02
8PJ561502L556403F,2/9/2013,59.98
5RK10742VT631580M,2/9/2013,0.00
86E39791WL8048155,2/9/2013,23.99
3VS26113SP979690S,2/9/2013,14.95
85X77378VT706022E,2/9/2013,24.24
11694456CX196172S,2/9/2013,475.00
8BS66937TG497793Y,2/9/2013,2.90
1VT9096079926183H,2/9/2013,75.00
3HC60533DR091163W,2/9/2013,7.99
42X10909RA6232508,2/9/2013,11.51
9UF08899W2991605V,2/9/2013,57.50
7W905071ME164632J,2/9/2013,112.53
5EK42491G77199947,2/9/2013,150.90
19T267528B109794C,2/9/2013,6.99
5HA03182E0092934Y,2/9/2013,7.00
85F93815PY457421P,2/9/2013,1.86
8PE03689VN1623229,2/9/2013,12.00
37F34442NU695715N,2/9/2013,43.05
8PJ561502L556403F,2/9/2013,1.49
4JF62048AM153094G,2/9/2013,6.85
1N430206R5715021K,2/9/2013,11.00
7EP91207JR8320356,2/9/2013,25.90
